player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate,Team,contribution_ratio,do_or_die_points,team_name,player_id,match_played,position_id,position_name,high_5s,avg_raid_points,raid_points,successful_raids,successful_tackles,super_10s,super_raids,super_tackles,tackle_points,total_points,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points,dim1,dim2
amit kumar,All-Rounder,5,4,3,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2185013,3.2315736
amit kumar,All-Rounder,6,4,1,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0608308,2.7405958
amit kumar,All-Rounder,7,3,3,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571,Puneri Paltan,0.011764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5619568,3.8778317
amit kumar tomar,Raider,1,0,0,9,7,1,0,0,0,0.5294117647058824,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.850049,-1.4735708
amit kumar tomar,Raider,2,0,3,16,3,1,0,0,0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.398268,-1.8420717
amit kumar tomar,Raider,3,0,4,11,8,4,0,0,0,0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.359104,-6.886848
amit kumar tomar,Raider,4,0,1,10,7,0,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.591629,-1.5134228
amit kumar tomar,Raider,5,0,1,19,4,3,0,0,0,0.7916666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.111781,-5.34832
amit kumar tomar,Raider,6,0,1,15,6,0,0,0,0,0.6818181818181818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.228444,-1.9615767
amit kumar tomar,Raider,7,0,3,12,10,2,0,0,0,0.5217391304347826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.16067,-3.766813
amit nagar,Defender,1,0,0,0,0,0,7,12,5,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.964782,14.560252
amit nagar,Defender,2,0,0,0,0,0,6,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.193007,12.62388
amit nagar,Defender,3,0,0,0,0,0,8,10,7,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.526094,14.531077
amit nagar,Defender,4,0,0,0,0,0,5,19,4,0.0,0.7916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.257191,13.491001
amit nagar,Defender,5,0,0,0,0,0,3,26,11,0.0,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.582829,11.704755
amit nagar,Defender,6,0,0,0,0,0,2,13,3,0.0,0.7647058823529411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.133099,12.259315
amit nagar,Defender,7,0,0,0,0,0,7,9,7,0.0,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.01783,14.661136
amit om prakash rathi,All-Rounder,1,2,3,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3715279,3.454946
amit om prakash rathi,All-Rounder,2,5,4,9,0,0,0,6,0,0.9,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.133635,3.9255288
amit om prakash rathi,All-Rounder,3,7,7,1,0,0,0,8,0,0.5,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.28351,4.831655
amit om prakash rathi,All-Rounder,4,5,8,7,0,0,0,10,0,0.875,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5173655,6.225867
amit om prakash rathi,All-Rounder,5,7,10,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8790236,6.789677
amit om prakash rathi,All-Rounder,6,8,8,11,0,0,0,8,0,0.9166666666666666,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.4056,5.4035883
amit om prakash rathi,All-Rounder,7,7,3,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.2453275,2.7469656
amit sheoran,Defender,1,0,0,0,0,0,7,11,7,0.0,0.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.132287,14.73656
amit sheoran,Defender,2,0,0,0,0,0,4,17,11,0.0,0.5862068965517241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.518485,11.537625
amit sheoran,Defender,3,0,0,0,0,0,5,14,3,0.0,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.076137,14.223393
amit sheoran,Defender,4,0,0,0,0,0,6,19,2,0.0,0.8636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.075194,13.936516
amit sheoran,Defender,5,0,0,0,0,0,6,12,11,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.058092,12.853148
amit sheoran,Defender,6,0,0,0,0,0,2,6,5,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.971979,13.379109
amit sheoran,Defender,7,0,0,0,0,0,8,10,10,0.0,0.47619047619047616,Bengaluru Bulls,0.060550458715596334,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7716255,8.573827
amit singh chhillar,Defender,1,0,0,0,0,0,4,17,10,0.0,0.6071428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.475467,11.502422
amit singh chhillar,Defender,2,0,0,0,0,0,5,18,5,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.368465,13.501151
amit singh chhillar,Defender,3,0,0,0,0,0,7,16,7,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.072863,13.273118
amit singh chhillar,Defender,4,0,0,0,0,0,2,12,7,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.439207,12.020044
amit singh chhillar,Defender,5,0,0,0,0,0,5,10,8,0.0,0.5263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.013796,13.4299135
amit singh chhillar,Defender,6,0,0,0,0,0,5,14,8,0.0,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.663892,11.452748
amit singh chhillar,Defender,7,0,0,0,0,0,5,15,6,0.0,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.46021,13.656668
anand,Raider,1,0,3,24,7,1,0,0,0,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.801075,-2.9308522
anand,Raider,2,0,3,13,7,3,0,0,0,0.6190476190476191,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.330953,-5.669581
anand,Raider,3,0,1,14,10,4,0,0,0,0.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.461327,-7.010575
anand,Raider,4,0,4,10,7,3,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.273783,-5.9327416
anand,Raider,5,0,3,18,4,7,0,0,0,0.782608695652174,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.662593,-7.9091835
anand,Raider,6,0,5,13,13,1,0,0,0,0.48148148148148145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.622463,-2.837908
anand,Raider,7,0,3,14,5,3,0,0,0,0.7,0.0,Tamil Thalaivas,0.013856812933025405,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.907613,-5.7873297
anand patil,All-Rounder,1,5,7,8,0,0,0,3,0,0.8888888888888888,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8870327,6.1318765
anand patil,All-Rounder,2,6,4,3,0,0,0,9,0,0.75,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0259075,3.5182831
anand patil,All-Rounder,3,4,6,4,0,0,0,7,0,0.8,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.321514,5.6987624
anand patil,All-Rounder,4,4,6,10,0,0,0,3,0,0.9090909090909091,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3401237,5.1010413
anand patil,All-Rounder,5,5,8,6,0,0,0,2,0,0.8571428571428571,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9419222,6.332738
anand patil,All-Rounder,6,2,3,3,0,0,0,6,0,0.75,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4280839,3.5814972
anand patil,All-Rounder,7,3,3,9,0,0,0,7,0,0.9,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7750736,3.5516148
anand surendra tomar,Defender,1,0,0,0,0,0,8,10,7,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.532949,14.524952
anand surendra tomar,Defender,2,0,0,0,0,0,5,10,6,0.0,0.5882352941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.121522,15.087319
anand surendra tomar,Defender,3,0,0,0,0,0,5,9,7,0.0,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.756959,13.803189
anand surendra tomar,Defender,4,0,0,0,0,0,2,13,9,0.0,0.5652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74354,11.730834
anand surendra tomar,Defender,5,0,0,0,0,0,2,17,3,0.0,0.8095238095238095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.379237,12.301692
anand surendra tomar,Defender,6,0,0,0,0,0,10,22,7,0.0,0.7333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.600094,13.54982
anand surendra tomar,Defender,7,0,0,0,0,0,6,13,2,0.0,0.8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.090673,14.292884
anand v,Defender,1,0,0,0,0,0,4,8,4,0.0,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.836348,13.714735
anand v,Defender,2,0,0,0,0,0,3,9,4,0.0,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8899827,13.25773
anand v,Defender,3,0,0,0,0,0,8,22,9,0.0,0.6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.458478,13.34291
anand v,Defender,4,0,0,0,0,0,5,10,7,0.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.739551,13.80728
anand v,Defender,5,0,0,0,0,0,7,18,7,0.0,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.908467,13.251694
anand v,Defender,6,0,0,0,0,0,7,20,5,0.0,0.7692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.956443,13.393233
anand v,Defender,7,0,0,0,0,0,6,14,7,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.135515,12.094651
anil kashinath patil,Raider,1,0,0,12,8,2,0,0,0,0.5714285714285714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.420116,-3.4705966
anil kashinath patil,Raider,2,0,4,11,8,3,0,0,0,0.55,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.134147,-5.7230535
anil kashinath patil,Raider,3,0,3,9,8,4,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.401348,-6.9837294
anil kashinath patil,Raider,4,0,5,15,5,1,0,0,0,0.7142857142857143,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.658471,-2.1145906
anil kashinath patil,Raider,5,0,2,17,11,4,0,0,0,0.5862068965517241,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.118447,-5.8865094
anil kashinath patil,Raider,6,0,1,10,6,2,0,0,0,0.5882352941176471,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.673672,-2.7496855
anil kashinath patil,Raider,7,0,5,15,6,2,0,0,0,0.6818181818181818,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.906504,-2.8809502
anil kumar,Defender,1,0,0,0,0,0,8,15,4,0.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.110055,14.043929
anil kumar,Defender,2,0,0,0,0,0,5,12,8,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.605974,11.408262
anil kumar,Defender,3,0,0,0,0,0,3,14,8,0.0,0.6086956521739131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.575206,11.183446
anil kumar,Defender,4,0,0,0,0,0,3,14,7,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.77384,11.597882
anil kumar,Defender,5,0,0,0,0,0,4,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.380843,10.075525
anil kumar,Defender,6,0,0,0,0,0,3,8,6,0.0,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.842287,13.388724
anil kumar,Defender,7,0,0,0,0,0,11,7,11,0.0,0.3684210526315789,Dabang Delhi K.C.,0.022132796780684104,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.637849,14.14044
anil shriram nimbolkar,Defender,1,0,0,0,0,0,6,16,8,0.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.037197,12.395965
anil shriram nimbolkar,Defender,2,0,0,0,0,0,4,4,10,0.0,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.906692,12.806636
anil shriram nimbolkar,Defender,3,0,0,0,0,0,6,15,6,0.0,0.6818181818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.074129,12.682936
anil shriram nimbolkar,Defender,4,0,0,0,0,0,3,13,10,0.0,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.531196,11.450675
anil shriram nimbolkar,Defender,5,0,0,0,0,0,4,12,7,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6704445,9.973414
anil shriram nimbolkar,Defender,6,0,0,0,0,0,7,6,7,0.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.752077,14.172248
anil shriram nimbolkar,Defender,7,0,0,0,0,0,4,14,2,0.0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.863161,13.976377
anil singh,Defender,1,0,0,0,0,0,6,12,8,0.0,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.548049,14.013587
anil singh,Defender,2,0,0,0,0,0,3,14,7,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.751031,11.602756
anil singh,Defender,3,0,0,0,0,0,2,14,4,0.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.166668,12.214784
anil singh,Defender,4,0,0,0,0,0,5,13,5,0.0,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.548354,14.713835
anil singh,Defender,5,0,0,0,0,0,8,17,11,0.0,0.5862068965517241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.094034,13.145351
anil singh,Defender,6,0,0,0,0,0,8,12,7,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.990312,14.534348
anil singh,Defender,7,0,0,0,0,0,3,12,9,0.0,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.225893,11.504017
ankit,Raider,1,0,0,16,3,1,0,0,0,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.632799,-1.5310341
ankit,Raider,2,0,7,8,7,2,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.064611,-3.4111497
ankit,Raider,3,0,2,9,9,3,0,0,0,0.47368421052631576,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.751305,-5.7993183
ankit,Raider,4,0,3,11,3,4,0,0,0,0.7333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.130728,-6.9847226
ankit,Raider,5,0,3,15,7,3,0,0,0,0.6521739130434783,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.463495,-5.519829
ankit,Raider,6,0,3,16,4,3,0,0,0,0.7619047619047619,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0672035,-5.592289
ankit,Raider,7,0,0,12,7,2,0,0,0,0.6,0.0,Bengaluru Bulls,0.009174311926605505,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.377649,-3.0497658
ankit beniwal,All-Rounder,1,5,5,7,0,0,0,7,0,0.875,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.337588,4.7140303
ankit beniwal,All-Rounder,2,9,7,4,0,0,0,2,0,0.8,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5354934,4.8141093
ankit beniwal,All-Rounder,3,5,5,6,0,0,0,5,0,0.8571428571428571,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.266519,4.5862827
ankit beniwal,All-Rounder,4,6,6,16,0,0,0,8,0,0.9411764705882353,0.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.371144,4.9233837
ankit beniwal,All-Rounder,5,2,11,12,0,0,0,11,0,0.9230769230769231,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.1768603,6.9487786
ankit beniwal,All-Rounder,6,2,7,9,0,0,0,10,0,0.9,0.9090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.728106,6.5105476
ankit beniwal,All-Rounder,7,6,7,4,0,0,0,10,0,0.8,0.9090909090909091,Telugu Titans,0.017326732673267328,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.073292,5.1632285
ankush,Raider,1,0,2,19,10,0,0,0,0,0.6333333333333333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4894085,-2.4587436
ankush,Raider,2,0,2,16,7,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.493646,-3.1709034
ankush,Raider,3,0,4,10,7,2,0,0,0,0.5555555555555556,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.48219,-3.018413
ankush,Raider,4,0,1,6,10,4,0,0,0,0.35294117647058826,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.224131,-6.230866
ankush,Raider,5,0,4,12,7,1,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.079989,-2.0974786
ankush,Raider,6,0,1,13,4,1,0,0,0,0.7222222222222222,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.80247,-1.4083556
ankush,Raider,7,0,1,13,10,3,0,0,0,0.5416666666666666,0.0,U.P. Yoddha,0.015037593984962405,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77125,-5.453901
anoop e.v.,Raider,1,0,2,10,9,2,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.883777,-3.575077
anoop e.v.,Raider,2,0,1,10,5,0,0,0,0,0.625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.395924,-1.4043967
anoop e.v.,Raider,3,0,7,13,5,3,0,0,0,0.6842105263157895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2061205,-5.877506
anoop e.v.,Raider,4,0,3,17,8,0,0,0,0,0.6538461538461539,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.191732,-2.4548843
anoop e.v.,Raider,5,0,3,10,10,2,0,0,0,0.47619047619047616,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22319,-3.7521806
anoop e.v.,Raider,6,0,2,15,2,5,0,0,0,0.8333333333333334,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.171604,-7.732238
anoop e.v.,Raider,7,0,4,9,5,2,0,0,0,0.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.490448,-2.8116124
anuj kumar,Defender,1,0,0,0,0,0,3,17,11,0.0,0.5862068965517241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.094581,11.390276
anuj kumar,Defender,2,0,0,0,0,0,3,18,8,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.09861,11.683212
anuj kumar,Defender,3,0,0,0,0,0,4,9,1,0.0,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.156232,13.729771
anuj kumar,Defender,4,0,0,0,0,0,6,14,2,0.0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.060565,14.319274
anuj kumar,Defender,5,0,0,0,0,0,7,13,6,0.0,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.006141,14.738884
anuj kumar,Defender,6,0,0,0,0,0,6,14,4,0.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.394171,14.368843
anuj kumar,Defender,7,0,0,0,0,0,5,9,8,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.956928,13.525977
anup kumar,All-Rounder,1,0,7,7,0,0,0,6,0,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3287904,6.3125644
anup kumar,All-Rounder,2,5,5,5,0,0,0,2,0,0.8333333333333334,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.3019056,4.3098464
anup kumar,All-Rounder,3,3,6,12,0,0,0,7,0,0.9230769230769231,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5879385,6.5593443
anup kumar,All-Rounder,4,5,5,6,0,0,0,2,0,0.8571428571428571,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2274868,4.284983
anup kumar,All-Rounder,5,1,5,4,0,0,0,11,0,0.8,0.9166666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0865202,5.5941033
anup kumar,All-Rounder,6,9,7,3,0,0,0,7,0,0.75,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.5665092,4.884252
anup kumar,All-Rounder,7,3,6,7,0,0,0,6,0,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9009626,6.12279
arjun deshwal,All-Rounder,1,3,3,8,0,0,0,14,0,0.8888888888888888,0.9333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0601397,3.7743366
arjun deshwal,All-Rounder,2,5,5,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.261751,4.734404
arjun deshwal,All-Rounder,3,9,10,10,0,0,0,9,0,0.9090909090909091,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.580745,5.9820213
arjun deshwal,All-Rounder,4,7,2,7,0,0,0,6,0,0.875,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.9192538,2.5697064
arjun deshwal,All-Rounder,5,2,1,8,0,0,0,4,0,0.8888888888888888,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2619525,3.7385635
arjun deshwal,All-Rounder,6,6,5,11,0,0,0,6,0,0.9166666666666666,0.8571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.0309176,4.5449657
arjun deshwal,All-Rounder,7,2,4,7,0,0,0,6,0,0.875,0.8571428571428571,U Mumba,0.15434782608695652,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.174265,7.237994
armaan,Defender,1,0,0,0,0,0,6,14,7,0.0,0.6363636363636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.138681,12.102888
armaan,Defender,2,0,0,0,0,0,4,16,7,0.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.929139,12.108948
armaan,Defender,3,0,0,0,0,0,5,7,5,0.0,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.635457,15.071696
armaan,Defender,4,0,0,0,0,0,6,10,13,0.0,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.915765,13.020019
armaan,Defender,5,0,0,0,0,0,3,17,9,0.0,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.455056,11.341366
armaan,Defender,6,0,0,0,0,0,5,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.771359,11.592683
armaan,Defender,7,0,0,0,0,0,3,15,7,0.0,0.6521739130434783,Telugu Titans,0.022277227722772276,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.130194,11.254113
arun kumar hn,Raider,1,0,4,10,9,2,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.54249,-3.5032377
arun kumar hn,Raider,2,0,2,11,9,3,0,0,0,0.5238095238095238,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8387985,-5.6517887
arun kumar hn,Raider,3,0,3,11,10,5,0,0,0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61295,-7.066688
arun kumar hn,Raider,4,0,2,12,4,2,0,0,0,0.7058823529411765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.037944,-2.294976
arun kumar hn,Raider,5,0,2,14,6,2,0,0,0,0.6666666666666666,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.210724,-3.038317
arun kumar hn,Raider,6,0,2,16,9,2,0,0,0,0.6153846153846154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.09914,-3.7358687
arun kumar hn,Raider,7,0,1,13,12,0,0,0,0,0.5,0.0,Haryana Steelers,0.004301075268817204,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.107366,-2.365715
ashish,Defender,1,0,0,0,0,0,5,3,10,0.0,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.963414,12.881088
ashish,Defender,2,0,0,0,0,0,7,8,7,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.952607,14.616637
ashish,Defender,3,0,0,0,0,0,4,8,7,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.389722,12.97927
ashish,Defender,4,0,0,0,0,0,4,15,9,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.349831,10.541692
ashish,Defender,5,0,0,0,0,0,4,13,9,0.0,0.5652173913043478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2726145,10.536275
ashish,Defender,6,0,0,0,0,0,3,14,4,0.0,0.7368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.389771,12.628869
ashish,Defender,7,0,0,0,0,0,5,8,9,0.0,0.4444444444444444,Patna Pirates,0.010615711252653927,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.951042,13.20014
ashish chhokar,Defender,1,0,0,0,0,0,5,15,8,0.0,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.730945,11.55646
