player_name,role,season,Assist,Bonus Point,Raid Successful,Raid Unsuccessful,Super Raid,Super Tackle,Tackle Successful,Tackle Unsuccessful,raid_success_rate,tackle_success_rate
navjot singh,Raider,2,0,3,11,2,1,0,0,0,0.7857142857142857,0.0
navjot singh,Raider,3,0,3,12,9,3,0,0,0,0.5454545454545454,0.0
navjot singh,Raider,4,0,1,12,6,3,0,0,0,0.631578947368421,0.0
navjot singh,Raider,5,0,1,16,8,3,0,0,0,0.64,0.0
navjot singh,Raider,6,0,0,12,5,0,0,0,0,0.6666666666666666,0.0
navjot singh,Raider,7,0,0,8,6,5,0,0,0,0.5333333333333333,0.0
navneet gautam,Raider,1,0,0,14,6,2,0,0,0,0.6666666666666666,0.0
navneet gautam,Raider,2,0,1,9,5,1,0,0,0,0.6,0.0
navneet gautam,Raider,3,0,2,15,9,2,0,0,0,0.6,0.0
navneet gautam,Raider,4,0,2,13,10,3,0,0,0,0.5416666666666666,0.0
navneet gautam,Raider,5,0,4,10,5,3,0,0,0,0.625,0.0
navneet gautam,Raider,6,0,0,17,11,0,0,0,0,0.5862068965517241,0.0
navneet gautam,Raider,7,0,1,19,7,1,0,0,0,0.7037037037037037,0.0
neeraj kumar,All-Rounder,1,8,4,9,0,0,0,6,0,0.9,0.8571428571428571
neeraj kumar,All-Rounder,2,10,4,7,0,0,0,8,0,0.875,0.8888888888888888
neeraj kumar,All-Rounder,3,4,3,4,0,0,0,7,0,0.8,0.875
neeraj kumar,All-Rounder,4,6,4,7,0,0,0,6,0,0.875,0.8571428571428571
neeraj kumar,All-Rounder,5,8,5,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
neeraj kumar,All-Rounder,6,3,6,9,0,0,0,7,0,0.9,0.875
neeraj kumar,All-Rounder,7,7,8,3,0,0,0,4,0,0.75,0.8
nilesh salunke,All-Rounder,1,2,4,7,0,0,0,6,0,0.875,0.8571428571428571
nilesh salunke,All-Rounder,2,6,3,8,0,0,0,11,0,0.8888888888888888,0.9166666666666666
nilesh salunke,All-Rounder,3,5,8,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
nilesh salunke,All-Rounder,4,5,4,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
nilesh salunke,All-Rounder,5,3,3,10,0,0,0,3,0,0.9090909090909091,0.75
nilesh salunke,All-Rounder,6,6,3,11,0,0,0,5,0,0.9166666666666666,0.8333333333333334
nilesh salunke,All-Rounder,7,4,4,7,0,0,0,9,0,0.875,0.9
nilesh shinde,Raider,1,0,0,9,8,3,0,0,0,0.5,0.0
nilesh shinde,Raider,2,0,5,9,6,3,0,0,0,0.5625,0.0
nilesh shinde,Raider,3,0,4,12,12,2,0,0,0,0.48,0.0
nilesh shinde,Raider,4,0,1,13,11,1,0,0,0,0.52,0.0
nilesh shinde,Raider,5,0,3,15,3,3,0,0,0,0.7894736842105263,0.0
nilesh shinde,Raider,6,0,3,12,8,0,0,0,0,0.5714285714285714,0.0
nilesh shinde,Raider,7,0,0,9,6,2,0,0,0,0.5625,0.0
nirbhay narwal,Raider,1,0,3,13,6,2,0,0,0,0.65,0.0
nirbhay narwal,Raider,2,0,4,14,10,2,0,0,0,0.56,0.0
nirbhay narwal,Raider,3,0,2,14,9,3,0,0,0,0.5833333333333334,0.0
nirbhay narwal,Raider,4,0,4,11,7,5,0,0,0,0.5789473684210527,0.0
nirbhay narwal,Raider,5,0,3,13,6,3,0,0,0,0.65,0.0
nirbhay narwal,Raider,6,0,6,17,10,4,0,0,0,0.6071428571428571,0.0
nirbhay narwal,Raider,7,0,1,12,8,3,0,0,0,0.5714285714285714,0.0
nitesh kumar,All-Rounder,1,3,3,8,0,0,0,5,0,0.8888888888888888,0.8333333333333334
nitesh kumar,All-Rounder,2,6,5,7,0,0,0,7,0,0.875,0.875
nitesh kumar,All-Rounder,3,9,5,7,0,0,0,3,0,0.875,0.75
nitesh kumar,All-Rounder,4,9,5,11,0,0,0,11,0,0.9166666666666666,0.9166666666666666
nitesh kumar,All-Rounder,5,8,4,11,0,0,0,10,0,0.9166666666666666,0.9090909090909091
nitesh kumar,All-Rounder,6,4,0,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
nitesh kumar,All-Rounder,7,8,7,9,0,0,0,6,0,0.9,0.8571428571428571
nithesh b r,Raider,1,0,1,12,5,2,0,0,0,0.6666666666666666,0.0
nithesh b r,Raider,2,0,6,9,8,2,0,0,0,0.5,0.0
nithesh b r,Raider,3,0,1,14,6,6,0,0,0,0.6666666666666666,0.0
nithesh b r,Raider,4,0,2,8,10,0,0,0,0,0.42105263157894735,0.0
nithesh b r,Raider,5,0,0,20,1,0,0,0,0,0.9090909090909091,0.0
nithesh b r,Raider,6,0,1,9,5,2,0,0,0,0.6,0.0
nithesh b r,Raider,7,0,0,12,5,3,0,0,0,0.6666666666666666,0.0
nitin kumar,Raider,1,0,3,12,8,6,0,0,0,0.5714285714285714,0.0
nitin kumar,Raider,2,0,0,14,3,3,0,0,0,0.7777777777777778,0.0
nitin kumar,Raider,3,0,5,14,6,4,0,0,0,0.6666666666666666,0.0
nitin kumar,Raider,4,0,5,10,6,5,0,0,0,0.5882352941176471,0.0
nitin kumar,Raider,5,0,5,17,9,1,0,0,0,0.6296296296296297,0.0
nitin kumar,Raider,6,0,0,9,13,4,0,0,0,0.391304347826087,0.0
nitin kumar,Raider,7,0,1,11,9,3,0,0,0,0.5238095238095238,0.0
nitin madane,All-Rounder,1,5,3,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
nitin madane,All-Rounder,2,8,2,6,0,0,0,9,0,0.8571428571428571,0.9
nitin madane,All-Rounder,3,6,7,6,0,0,0,4,0,0.8571428571428571,0.8
nitin madane,All-Rounder,4,5,0,6,0,0,0,13,0,0.8571428571428571,0.9285714285714286
nitin madane,All-Rounder,5,4,2,6,0,0,0,8,0,0.8571428571428571,0.8888888888888888
nitin madane,All-Rounder,6,6,8,9,0,0,0,4,0,0.9,0.8
nitin madane,All-Rounder,7,3,2,4,0,0,0,7,0,0.8,0.875
nitin more,All-Rounder,1,5,7,10,0,0,0,5,0,0.9090909090909091,0.8333333333333334
nitin more,All-Rounder,2,8,4,5,0,0,0,4,0,0.8333333333333334,0.8
nitin more,All-Rounder,3,8,3,6,0,0,0,7,0,0.8571428571428571,0.875
nitin more,All-Rounder,4,4,8,7,0,0,0,5,0,0.875,0.8333333333333334
nitin more,All-Rounder,5,6,10,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091
nitin more,All-Rounder,6,11,3,8,0,0,0,9,0,0.8888888888888888,0.9
nitin more,All-Rounder,7,4,5,3,0,0,0,8,0,0.75,0.8888888888888888
nitin rawal,Raider,1,0,1,13,10,6,0,0,0,0.5416666666666666,0.0
nitin rawal,Raider,2,0,4,17,6,2,0,0,0,0.7083333333333334,0.0
nitin rawal,Raider,3,0,2,11,13,4,0,0,0,0.44,0.0
nitin rawal,Raider,4,0,2,18,5,3,0,0,0,0.75,0.0
nitin rawal,Raider,5,0,3,13,12,3,0,0,0,0.5,0.0
nitin rawal,Raider,6,0,5,13,5,8,0,0,0,0.6842105263157895,0.0
nitin rawal,Raider,7,0,2,12,3,6,0,0,0,0.75,0.0
nitin tomar,Raider,1,0,1,6,7,3,0,0,0,0.42857142857142855,0.0
nitin tomar,Raider,2,0,6,15,6,3,0,0,0,0.6818181818181818,0.0
nitin tomar,Raider,3,0,4,6,6,1,0,0,0,0.46153846153846156,0.0
nitin tomar,Raider,4,0,1,14,8,4,0,0,0,0.6086956521739131,0.0
nitin tomar,Raider,5,0,5,11,11,2,0,0,0,0.4782608695652174,0.0
nitin tomar,Raider,6,0,1,12,7,4,0,0,0,0.6,0.0
nitin tomar,Raider,7,0,0,11,8,2,0,0,0,0.55,0.0
palle mallikarjun,Defender,1,0,0,0,0,0,3,18,8,0.0,0.6666666666666666
palle mallikarjun,Defender,2,0,0,0,0,0,5,14,7,0.0,0.6363636363636364
palle mallikarjun,Defender,3,0,0,0,0,0,3,12,6,0.0,0.631578947368421
palle mallikarjun,Defender,4,0,0,0,0,0,3,15,5,0.0,0.7142857142857143
palle mallikarjun,Defender,5,0,0,0,0,0,4,12,6,0.0,0.631578947368421
palle mallikarjun,Defender,6,0,0,0,0,0,3,14,5,0.0,0.7
palle mallikarjun,Defender,7,0,0,0,0,0,7,10,4,0.0,0.6666666666666666
pankaj,Defender,1,0,0,0,0,0,4,15,6,0.0,0.6818181818181818
pankaj,Defender,2,0,0,0,0,0,5,10,5,0.0,0.625
pankaj,Defender,3,0,0,0,0,0,5,18,8,0.0,0.6666666666666666
pankaj,Defender,4,0,0,0,0,0,4,9,10,0.0,0.45
pankaj,Defender,5,0,0,0,0,0,7,4,6,0.0,0.36363636363636365
pankaj,Defender,6,0,0,0,0,0,3,13,8,0.0,0.5909090909090909
pankaj,Defender,7,0,0,0,0,0,4,17,7,0.0,0.68
pankaj mohite,Raider,1,0,2,8,6,2,0,0,0,0.5333333333333333,0.0
pankaj mohite,Raider,2,0,2,11,7,4,0,0,0,0.5789473684210527,0.0
pankaj mohite,Raider,3,0,3,20,6,3,0,0,0,0.7407407407407407,0.0
pankaj mohite,Raider,4,0,7,4,2,1,0,0,0,0.5714285714285714,0.0
pankaj mohite,Raider,5,0,2,10,5,3,0,0,0,0.625,0.0
pankaj mohite,Raider,6,0,3,7,8,2,0,0,0,0.4375,0.0
pankaj mohite,Raider,7,0,1,10,6,3,0,0,0,0.5882352941176471,0.0
pardeep kandola,All-Rounder,1,7,3,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571
pardeep kandola,All-Rounder,2,2,4,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091
pardeep kandola,All-Rounder,3,3,4,9,0,0,0,8,0,0.9,0.8888888888888888
pardeep kandola,All-Rounder,4,6,6,8,0,0,0,6,0,0.8888888888888888,0.8571428571428571
pardeep kandola,All-Rounder,5,7,4,5,0,0,0,4,0,0.8333333333333334,0.8
pardeep kandola,All-Rounder,6,2,1,5,0,0,0,7,0,0.8333333333333334,0.875
pardeep kandola,All-Rounder,7,4,2,8,0,0,0,12,0,0.8888888888888888,0.9230769230769231
pardeep narwal,All-Rounder,1,2,5,13,0,0,0,7,0,0.9285714285714286,0.875
pardeep narwal,All-Rounder,2,6,5,10,0,0,0,6,0,0.9090909090909091,0.8571428571428571
pardeep narwal,All-Rounder,3,5,7,10,0,0,0,7,0,0.9090909090909091,0.875
pardeep narwal,All-Rounder,4,6,2,3,0,0,0,11,0,0.75,0.9166666666666666
pardeep narwal,All-Rounder,5,7,6,9,0,0,0,5,0,0.9,0.8333333333333334
pardeep narwal,All-Rounder,6,4,4,12,0,0,0,3,0,0.9230769230769231,0.75
pardeep narwal,All-Rounder,7,8,6,12,0,0,0,10,0,0.9230769230769231,0.9090909090909091
parmod narwal,Defender,1,0,0,0,0,0,7,16,9,0.0,0.6153846153846154
parmod narwal,Defender,2,0,0,0,0,0,2,8,7,0.0,0.5
parmod narwal,Defender,3,0,0,0,0,0,5,12,11,0.0,0.5
parmod narwal,Defender,4,0,0,0,0,0,3,13,10,0.0,0.5416666666666666
parmod narwal,Defender,5,0,0,0,0,0,6,15,12,0.0,0.5357142857142857
parmod narwal,Defender,6,0,0,0,0,0,6,15,11,0.0,0.5555555555555556
parmod narwal,Defender,7,0,0,0,0,0,5,11,11,0.0,0.4782608695652174
parveen,All-Rounder,1,2,2,4,0,0,0,3,0,0.8,0.75
parveen,All-Rounder,2,7,4,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
parveen,All-Rounder,3,5,3,10,0,0,0,7,0,0.9090909090909091,0.875
parveen,All-Rounder,4,7,5,10,0,0,0,7,0,0.9090909090909091,0.875
parveen,All-Rounder,5,7,4,7,0,0,0,7,0,0.875,0.875
parveen,All-Rounder,6,4,5,5,0,0,0,8,0,0.8333333333333334,0.8888888888888888
parveen,All-Rounder,7,2,6,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
parveen kumar,All-Rounder,1,7,3,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
parveen kumar,All-Rounder,2,6,3,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
parveen kumar,All-Rounder,3,5,3,6,0,0,0,10,0,0.8571428571428571,0.9090909090909091
parveen kumar,All-Rounder,4,2,3,10,0,0,0,7,0,0.9090909090909091,0.875
parveen kumar,All-Rounder,5,9,6,10,0,0,0,7,0,0.9090909090909091,0.875
parveen kumar,All-Rounder,6,4,5,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
parveen kumar,All-Rounder,7,3,4,5,0,0,0,10,0,0.8333333333333334,0.9090909090909091
parveen m. jangra,Raider,1,0,3,7,7,0,0,0,0,0.4666666666666667,0.0
parveen m. jangra,Raider,2,0,0,11,9,3,0,0,0,0.5238095238095238,0.0
parveen m. jangra,Raider,3,0,2,18,4,3,0,0,0,0.782608695652174,0.0
parveen m. jangra,Raider,4,0,2,8,7,6,0,0,0,0.5,0.0
parveen m. jangra,Raider,5,0,0,11,9,2,0,0,0,0.5238095238095238,0.0
parveen m. jangra,Raider,6,0,0,10,8,3,0,0,0,0.5263157894736842,0.0
parveen m. jangra,Raider,7,0,1,14,11,2,0,0,0,0.5384615384615384,0.0
parveen narwal,Defender,1,0,0,0,0,0,4,22,14,0.0,0.5945945945945946
parveen narwal,Defender,2,0,0,0,0,0,2,12,10,0.0,0.5217391304347826
parveen narwal,Defender,3,0,0,0,0,0,8,17,4,0.0,0.7727272727272727
parveen narwal,Defender,4,0,0,0,0,0,6,15,10,0.0,0.5769230769230769
parveen narwal,Defender,5,0,0,0,0,0,5,13,4,0.0,0.7222222222222222
parveen narwal,Defender,6,0,0,0,0,0,4,5,10,0.0,0.3125
parveen narwal,Defender,7,0,0,0,0,0,1,17,7,0.0,0.68
parvesh,Raider,1,0,2,9,2,2,0,0,0,0.75,0.0
parvesh,Raider,2,0,1,16,6,3,0,0,0,0.6956521739130435,0.0
parvesh,Raider,3,0,3,11,8,3,0,0,0,0.55,0.0
parvesh,Raider,4,0,2,15,6,4,0,0,0,0.6818181818181818,0.0
parvesh,Raider,5,0,5,17,6,7,0,0,0,0.7083333333333334,0.0
parvesh,Raider,6,0,6,16,8,1,0,0,0,0.64,0.0
parvesh,Raider,7,0,4,9,10,5,0,0,0,0.45,0.0
parvesh attri,Defender,1,0,0,0,0,0,4,14,12,0.0,0.5185185185185185
parvesh attri,Defender,2,0,0,0,0,0,7,8,5,0.0,0.5714285714285714
parvesh attri,Defender,3,0,0,0,0,0,7,12,9,0.0,0.5454545454545454
parvesh attri,Defender,4,0,0,0,0,0,5,12,6,0.0,0.631578947368421
parvesh attri,Defender,5,0,0,0,0,0,6,11,8,0.0,0.55
parvesh attri,Defender,6,0,0,0,0,0,3,13,9,0.0,0.5652173913043478
parvesh attri,Defender,7,0,0,0,0,0,3,9,4,0.0,0.6428571428571429
parvesh bhainswal,All-Rounder,1,6,5,9,0,0,0,13,0,0.9,0.9285714285714286
parvesh bhainswal,All-Rounder,2,4,4,6,0,0,0,6,0,0.8571428571428571,0.8571428571428571
parvesh bhainswal,All-Rounder,3,3,10,7,0,0,0,7,0,0.875,0.875
parvesh bhainswal,All-Rounder,4,7,7,5,0,0,0,7,0,0.8333333333333334,0.875
parvesh bhainswal,All-Rounder,5,10,8,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
parvesh bhainswal,All-Rounder,6,6,9,5,0,0,0,5,0,0.8333333333333334,0.8333333333333334
parvesh bhainswal,All-Rounder,7,6,7,10,0,0,0,11,0,0.9090909090909091,0.9166666666666666
pavan t. r.,Defender,1,0,0,0,0,0,2,11,8,0.0,0.55
pavan t. r.,Defender,2,0,0,0,0,0,8,18,7,0.0,0.6923076923076923
pavan t. r.,Defender,3,0,0,0,0,0,6,7,16,0.0,0.2916666666666667
pavan t. r.,Defender,4,0,0,0,0,0,8,16,4,0.0,0.7619047619047619
pavan t. r.,Defender,5,0,0,0,0,0,4,14,5,0.0,0.7
pavan t. r.,Defender,6,0,0,0,0,0,4,10,8,0.0,0.5263157894736842
pavan t. r.,Defender,7,0,0,0,0,0,4,15,6,0.0,0.6818181818181818
pawan kumar kadian,Raider,1,0,3,19,6,4,0,0,0,0.7307692307692307,0.0
pawan kumar kadian,Raider,2,0,0,15,7,1,0,0,0,0.6521739130434783,0.0
pawan kumar kadian,Raider,3,0,4,9,6,7,0,0,0,0.5625,0.0
pawan kumar kadian,Raider,4,0,2,13,11,1,0,0,0,0.52,0.0
pawan kumar kadian,Raider,5,0,1,13,4,1,0,0,0,0.7222222222222222,0.0
pawan kumar kadian,Raider,6,0,0,10,8,2,0,0,0,0.5263157894736842,0.0
pawan kumar kadian,Raider,7,0,3,16,7,3,0,0,0,0.6666666666666666,0.0
pawan kumar sehrawat,Defender,1,0,0,0,0,0,4,11,7,0.0,0.5789473684210527
pawan kumar sehrawat,Defender,2,0,0,0,0,0,1,17,7,0.0,0.68
pawan kumar sehrawat,Defender,3,0,0,0,0,0,11,18,7,0.0,0.6923076923076923
pawan kumar sehrawat,Defender,4,0,0,0,0,0,2,14,10,0.0,0.56
pawan kumar sehrawat,Defender,5,0,0,0,0,0,5,15,13,0.0,0.5172413793103449
pawan kumar sehrawat,Defender,6,0,0,0,0,0,9,16,9,0.0,0.6153846153846154
pawan kumar sehrawat,Defender,7,0,0,0,0,0,1,8,6,0.0,0.5333333333333333
po surjeet singh,All-Rounder,1,5,7,6,0,0,0,9,0,0.8571428571428571,0.9
po surjeet singh,All-Rounder,2,5,7,7,0,0,0,6,0,0.875,0.8571428571428571
po surjeet singh,All-Rounder,3,6,8,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
po surjeet singh,All-Rounder,4,5,3,7,0,0,0,9,0,0.875,0.9
po surjeet singh,All-Rounder,5,2,8,8,0,0,0,7,0,0.8888888888888888,0.875
po surjeet singh,All-Rounder,6,3,8,10,0,0,0,7,0,0.9090909090909091,0.875
po surjeet singh,All-Rounder,7,7,7,7,0,0,0,6,0,0.875,0.8571428571428571
ponparthiban subramanian,All-Rounder,1,4,7,9,0,0,0,8,0,0.9,0.8888888888888888
ponparthiban subramanian,All-Rounder,2,5,5,5,0,0,0,7,0,0.8333333333333334,0.875
ponparthiban subramanian,All-Rounder,3,6,10,9,0,0,0,13,0,0.9,0.9285714285714286
ponparthiban subramanian,All-Rounder,4,4,6,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571
ponparthiban subramanian,All-Rounder,5,5,4,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
ponparthiban subramanian,All-Rounder,6,7,5,9,0,0,0,6,0,0.9,0.8571428571428571
ponparthiban subramanian,All-Rounder,7,7,10,6,0,0,0,3,0,0.8571428571428571,0.75
pradeep kumar,Defender,1,0,0,0,0,0,6,9,5,0.0,0.6
pradeep kumar,Defender,2,0,0,0,0,0,2,13,5,0.0,0.6842105263157895
pradeep kumar,Defender,3,0,0,0,0,0,7,10,8,0.0,0.5263157894736842
pradeep kumar,Defender,4,0,0,0,0,0,4,9,5,0.0,0.6
pradeep kumar,Defender,5,0,0,0,0,0,8,11,10,0.0,0.5
pradeep kumar,Defender,6,0,0,0,0,0,7,9,13,0.0,0.391304347826087
pradeep kumar,Defender,7,0,0,0,0,0,6,6,8,0.0,0.4
prashant chavan,Raider,1,0,2,7,6,1,0,0,0,0.5,0.0
prashant chavan,Raider,2,0,4,15,8,2,0,0,0,0.625,0.0
prashant chavan,Raider,3,0,1,13,6,3,0,0,0,0.65,0.0
prashant chavan,Raider,4,0,3,12,7,3,0,0,0,0.6,0.0
prashant chavan,Raider,5,0,1,18,8,1,0,0,0,0.6666666666666666,0.0
prashant chavan,Raider,6,0,4,12,7,1,0,0,0,0.6,0.0
prashant chavan,Raider,7,0,3,7,6,1,0,0,0,0.5,0.0
prashanth kumar rai,Raider,1,0,0,16,7,1,0,0,0,0.6666666666666666,0.0
prashanth kumar rai,Raider,2,0,2,11,3,2,0,0,0,0.7333333333333333,0.0
prashanth kumar rai,Raider,3,0,2,14,8,3,0,0,0,0.6086956521739131,0.0
prashanth kumar rai,Raider,4,0,2,17,8,0,0,0,0,0.6538461538461539,0.0
prashanth kumar rai,Raider,5,0,1,10,7,4,0,0,0,0.5555555555555556,0.0
prashanth kumar rai,Raider,6,0,2,12,3,1,0,0,0,0.75,0.0
prashanth kumar rai,Raider,7,0,1,12,6,2,0,0,0,0.631578947368421,0.0
prateek,All-Rounder,1,3,1,8,0,0,0,7,0,0.8888888888888888,0.875
prateek,All-Rounder,2,8,3,8,0,0,0,3,0,0.8888888888888888,0.75
prateek,All-Rounder,3,7,1,10,0,0,0,8,0,0.9090909090909091,0.8888888888888888
prateek,All-Rounder,4,6,3,14,0,0,0,6,0,0.9333333333333333,0.8571428571428571
prateek,All-Rounder,5,10,4,7,0,0,0,10,0,0.875,0.9090909090909091
prateek,All-Rounder,6,3,5,12,0,0,0,8,0,0.9230769230769231,0.8888888888888888
prateek,All-Rounder,7,9,3,8,0,0,0,10,0,0.8888888888888888,0.9090909090909091
pravin niwale,Raider,1,0,2,7,6,0,0,0,0,0.5,0.0
pravin niwale,Raider,2,0,2,9,5,3,0,0,0,0.6,0.0
pravin niwale,Raider,3,0,2,13,8,2,0,0,0,0.5909090909090909,0.0
pravin niwale,Raider,4,0,1,6,8,2,0,0,0,0.4,0.0
pravin niwale,Raider,5,0,2,17,7,3,0,0,0,0.68,0.0
pravin niwale,Raider,6,0,1,11,5,2,0,0,0,0.6470588235294118,0.0
pravin niwale,Raider,7,0,2,8,7,4,0,0,0,0.5,0.0
preetam chhillar,All-Rounder,1,5,5,7,0,0,0,5,0,0.875,0.8333333333333334
preetam chhillar,All-Rounder,2,2,4,9,0,0,0,5,0,0.9,0.8333333333333334
preetam chhillar,All-Rounder,3,6,6,6,0,0,0,7,0,0.8571428571428571,0.875
preetam chhillar,All-Rounder,4,5,5,5,0,0,0,6,0,0.8333333333333334,0.8571428571428571
preetam chhillar,All-Rounder,5,6,5,12,0,0,0,4,0,0.9230769230769231,0.8
preetam chhillar,All-Rounder,6,5,8,6,0,0,0,7,0,0.8571428571428571,0.875
preetam chhillar,All-Rounder,7,7,2,6,0,0,0,7,0,0.8571428571428571,0.875
punit kumar teotia,All-Rounder,1,7,5,8,0,0,0,4,0,0.8888888888888888,0.8
punit kumar teotia,All-Rounder,2,3,7,13,0,0,0,10,0,0.9285714285714286,0.9090909090909091
punit kumar teotia,All-Rounder,3,7,10,7,0,0,0,6,0,0.875,0.8571428571428571
punit kumar teotia,All-Rounder,4,4,4,9,0,0,0,10,0,0.9,0.9090909090909091
punit kumar teotia,All-Rounder,5,3,8,7,0,0,0,8,0,0.875,0.8888888888888888
punit kumar teotia,All-Rounder,6,6,4,9,0,0,0,11,0,0.9,0.9166666666666666
punit kumar teotia,All-Rounder,7,3,7,7,0,0,0,6,0,0.875,0.8571428571428571
purna singh,Raider,1,0,5,14,5,1,0,0,0,0.7,0.0
purna singh,Raider,2,0,3,10,11,4,0,0,0,0.45454545454545453,0.0
purna singh,Raider,3,0,2,8,5,1,0,0,0,0.5714285714285714,0.0
purna singh,Raider,4,0,1,18,6,3,0,0,0,0.72,0.0
purna singh,Raider,5,0,2,17,9,0,0,0,0,0.6296296296296297,0.0
purna singh,Raider,6,0,5,24,9,2,0,0,0,0.7058823529411765,0.0
purna singh,Raider,7,0,1,7,6,3,0,0,0,0.5,0.0
r. sriram,Raider,1,0,5,14,4,1,0,0,0,0.7368421052631579,0.0
r. sriram,Raider,2,0,3,10,9,3,0,0,0,0.5,0.0
r. sriram,Raider,3,0,4,12,6,1,0,0,0,0.631578947368421,0.0
r. sriram,Raider,4,0,0,11,5,3,0,0,0,0.6470588235294118,0.0
r. sriram,Raider,5,0,3,15,7,5,0,0,0,0.6521739130434783,0.0
r. sriram,Raider,6,0,1,8,6,1,0,0,0,0.5333333333333333,0.0
r. sriram,Raider,7,0,4,17,5,2,0,0,0,0.7391304347826086,0.0
rahul chaudhari,Defender,1,0,0,0,0,0,4,9,12,0.0,0.4090909090909091
rahul chaudhari,Defender,2,0,0,0,0,0,8,19,7,0.0,0.7037037037037037
rahul chaudhari,Defender,3,0,0,0,0,0,5,14,4,0.0,0.7368421052631579
rahul chaudhari,Defender,4,0,0,0,0,0,2,13,8,0.0,0.5909090909090909
rahul chaudhari,Defender,5,0,0,0,0,0,3,8,4,0.0,0.6153846153846154
rahul chaudhari,Defender,6,0,0,0,0,0,6,11,8,0.0,0.55
rahul chaudhari,Defender,7,0,0,0,0,0,6,12,12,0.0,0.48
rahul choudhary,Raider,1,0,0,18,5,5,0,0,0,0.75,0.0
rahul choudhary,Raider,2,0,1,12,6,4,0,0,0,0.631578947368421,0.0
rahul choudhary,Raider,3,0,4,8,10,4,0,0,0,0.42105263157894735,0.0
rahul choudhary,Raider,4,0,2,13,9,1,0,0,0,0.5652173913043478,0.0
rahul choudhary,Raider,5,0,4,14,7,1,0,0,0,0.6363636363636364,0.0
rahul choudhary,Raider,6,0,2,19,7,1,0,0,0,0.7037037037037037,0.0
rahul choudhary,Raider,7,0,7,10,7,3,0,0,0,0.5555555555555556,0.0
rahul kumar,Defender,1,0,0,0,0,0,3,5,11,0.0,0.29411764705882354
rahul kumar,Defender,2,0,0,0,0,0,5,7,8,0.0,0.4375
rahul kumar,Defender,3,0,0,0,0,0,6,12,3,0.0,0.75
rahul kumar,Defender,4,0,0,0,0,0,6,19,10,0.0,0.6333333333333333
rahul kumar,Defender,5,0,0,0,0,0,8,18,8,0.0,0.6666666666666666
rahul kumar,Defender,6,0,0,0,0,0,8,19,9,0.0,0.6551724137931034
rahul kumar,Defender,7,0,0,0,0,0,4,8,5,0.0,0.5714285714285714
rajaguru subramanian,Raider,1,0,2,22,7,2,0,0,0,0.7333333333333333,0.0
rajaguru subramanian,Raider,2,0,2,13,5,6,0,0,0,0.6842105263157895,0.0
rajaguru subramanian,Raider,3,0,3,15,4,3,0,0,0,0.75,0.0
rajaguru subramanian,Raider,4,0,2,23,4,1,0,0,0,0.8214285714285714,0.0
rajaguru subramanian,Raider,5,0,6,19,6,7,0,0,0,0.7307692307692307,0.0
rajaguru subramanian,Raider,6,0,5,19,7,4,0,0,0,0.7037037037037037,0.0
rajaguru subramanian,Raider,7,0,1,14,15,0,0,0,0,0.4666666666666667,0.0
rajeev kumar,All-Rounder,1,4,5,12,0,0,0,4,0,0.9230769230769231,0.8
rajeev kumar,All-Rounder,2,3,2,16,0,0,0,9,0,0.9411764705882353,0.9
rajeev kumar,All-Rounder,3,5,5,10,0,0,0,7,0,0.9090909090909091,0.875
rajeev kumar,All-Rounder,4,3,8,9,0,0,0,5,0,0.9,0.8333333333333334
rajeev kumar,All-Rounder,5,6,5,8,0,0,0,12,0,0.8888888888888888,0.9230769230769231
rajeev kumar,All-Rounder,6,2,2,7,0,0,0,9,0,0.875,0.9
rajeev kumar,All-Rounder,7,4,2,9,0,0,0,6,0,0.9,0.8571428571428571
rajesh mondal,All-Rounder,1,1,5,9,0,0,0,5,0,0.9,0.8333333333333334
rajesh mondal,All-Rounder,2,3,3,7,0,0,0,9,0,0.875,0.9
rajesh mondal,All-Rounder,3,2,6,12,0,0,0,7,0,0.9230769230769231,0.875
rajesh mondal,All-Rounder,4,8,2,9,0,0,0,6,0,0.9,0.8571428571428571
rajesh mondal,All-Rounder,5,5,9,9,0,0,0,8,0,0.9,0.8888888888888888
rajesh mondal,All-Rounder,6,4,6,10,0,0,0,10,0,0.9090909090909091,0.9090909090909091
rajesh mondal,All-Rounder,7,4,9,5,0,0,0,7,0,0.8333333333333334,0.875
rajesh narwal,Raider,1,0,3,13,5,2,0,0,0,0.6842105263157895,0.0
